Open,High,Low,Close
7.42,7.42,7.35,7.4
7.59,7.69,7.42,7.6
7.65,7.77,7.47,7.49
7.43,7.6,7.43,7.58
7.24,7.75,7.24,7.49
7.7,7.7,7.56,7.6
7.8,8.09,7.78,8.01
8.36,9.2,8.2,8.4
8.69,8.69,8.11,8.15
8.5,8.51,8.31,8.37
8.42,8.5,8.21,8.28
8.38,8.38,8.02,8.09
7.86,8.14,7.86,8
8.28,8.39,7.91,7.98
8.28,8.28,8,8.02
8.27,8.27,7.9,8.05
7.8,7.8,7.65,7.71
7.71,7.95,7.71,7.8
7.82,7.88,7.74,7.81
7.61,7.97,7.61,7.68
7.88,7.88,7.6,7.65
7.8,7.82,7.7,7.77
7.8,7.88,7.72,7.75
8.02,8.02,7.74,7.76
7.9,8.12,7.88,7.9
8.16,8.44,8.04,8.24
8.39,8.7,8.3,8.49
8.51,8.7,7.78,8
8.19,8.24,7.98,8.08
8.25,8.28,7.9,8.06
8.25,8.25,8,8.02
8.19,8.19,7.61,7.86
8.6,8.6,7.83,7.89
8.13,8.13,7.61,7.91
8.13,8.13,7.63,7.66
7.21,7.7,7.21,7.34
7.34,7.4,7.26,7.3
7.56,7.56,7.27,7.3
7.3,7.3,7.04,7.07
7.1,7.25,6.7,6.89
7.08,7.1,6.82,6.87
6.71,6.97,6.63,6.82
6.98,7.6,6.83,6.9
6.8,7.15,6.77,7.1
8.4,8.4,6.96,7
7.5,7.5,6.96,7
6.9,7.09,6.9,6.96
7.19,7.57,6.9,6.97
7.34,7.34,6.92,7.04
7.29,7.29,6.95,6.99
7.29,7.29,6.96,7
7.29,7.3,6.96,7.01
7.18,7.18,6.96,7
7.3,7.3,6.93,6.94
7.29,7.29,6.94,7.01
7.25,7.25,6.95,6.97
7.16,7.16,7.01,7.07
7.14,7.15,7.02,7.1
7.18,7.3,7.1,7.26
7.58,7.85,7.2,7.27
7.28,7.37,7.13,7.16
7.32,7.32,7,7
7.19,7.19,7,7.01
7.3,7.3,7.07,7.11
7.27,7.3,7.04,7.25
7.01,7.29,7.01,7.22
7.29,7.29,7.16,7.22
7.4,7.4,7.1,7.15
7.36,7.36,7.05,7.13
7.29,7.29,7.1,7.15
7.2,7.26,7.16,7.18
7.2,7.2,7.12,7.15
7.04,7.19,7,7
7.09,7.09,7,7.02
7.18,7.18,7,7
7.15,7.15,7,7.02
7,7.1,6.81,7.08
7.24,7.24,7,7.06
7.2,7.25,7.03,7.1
7.08,7.08,7.01,7.03
7.03,7.08,7.03,7.05
7.1,7.24,7.06,7.22
7.2,7.5,7.2,7.35
7.37,7.37,7.2,7.26
7.49,7.49,7.19,7.23
7.39,7.39,7.19,7.21
7.49,7.49,7.19,7.19
7.39,7.39,7.19,7.23
7.24,7.29,7.15,7.21
7.2,7.24,7.19,7.21
7.21,7.26,7.21,7.21
7.3,7.3,7.2,7.2
7.4,7.4,7.19,7.2
7.25,7.25,7.19,7.2
7.6,7.6,7.19,7.22
7.4,7.4,7.18,7.21
7.49,7.49,7.19,7.2
8,8,7.19,7.23
7.46,7.65,7.27,7.57
7.67,7.67,7.2,7.24
7.4,7.4,7.19,7.21
7.39,7.39,7.21,7.27
7.36,7.36,7.23,7.31
7.6,7.6,7.2,7.22
7.17,7.32,7.17,7.22
7.21,7.28,7.2,7.22
7.4,7.4,7.22,7.3
7.6,7.6,7.23,7.24
7.4,7.4,7.23,7.31
7.6,7.6,7.28,7.35
7.5,7.5,7.24,7.28
7.49,7.49,7.21,7.25
7.49,7.49,7.22,7.24
7.11,7.39,7.11,7.23
8,8,7.22,7.28
7.6,7.6,7.28,7.32
7.59,7.59,7.32,7.43
7.49,7.68,7.34,7.54
7.54,7.69,7.54,7.61
7.78,8.1,7.72,7.82
7.94,7.98,7.8,7.81
7.8,7.96,7.7,7.74
7.9,7.9,7.61,7.68
7.79,7.88,7.69,7.78
8,8,7.62,7.66
7.98,7.98,7.54,7.62
7.86,7.86,7.6,7.62
8,8.02,7.74,7.88
7.14,8.25,7.08,7.88
7.72,7.88,7.7,7.77
7.82,9,7.72,8.66
9,9.03,8.6,8.74
9.1,9.1,8.77,8.89
9.6,9.6,8.4,8.82
8.96,8.96,8.45,8.74
9,9.16,8.82,9.08
9.18,9.18,8.65,8.76
8.93,8.93,8.64,8.76
9.19,9.19,8.54,8.64
8.8,8.8,8.52,8.71
8.9,9.18,8.61,8.68
8.89,9,8.73,8.79
8.22,8.84,8.03,8.72
8.88,9.07,8.7,8.92
8.96,8.97,8.65,8.72
8.89,8.89,8.54,8.59
8.55,8.68,8.3,8.41
8.49,8.5,8.34,8.4
8.4,8.55,8.31,8.41
8.48,8.66,8.41,8.58
8.54,8.74,8.54,8.65
9,9.1,8.65,8.87
8.9,9.1,8.83,8.87
8.98,8.98,8.76,8.84
8.9,9.09,8.86,9.01
9.09,9.56,9.08,9.24
9.45,9.45,8.88,8.92
8.99,9.06,8.85,8.96
9.68,9.68,8.89,9.21
9.4,9.4,9.05,9.11
9.29,9.5,9,9.34
9.49,9.49,8.87,8.91
10,10,8.44,8.48
8.98,8.98,8.34,8.59
10,10,8.41,8.47
8.88,8.88,8.21,8.34
8.8,8.8,8.24,8.37
8.89,8.89,8.3,8.41
8.83,8.83,8.39,8.43
8.79,8.79,8.31,8.37
8.79,8.79,8.31,8.53
8.68,8.68,8.43,8.49
8.69,8.69,8.35,8.38
8.24,8.39,8.18,8.21
8.4,8.4,8.05,8.15
8.6,8.6,7.84,7.88
8.58,8.58,8.01,8.2
9.8,9.8,8.17,8.73
8.85,8.85,8.5,8.64
8.79,9,8.74,8.84
9.49,9.49,8.67,8.76
10,10,8.85,8.95
9.4,9.4,8.61,8.74
10,10,8.5,8.54
8.75,8.75,8.49,8.6
8.76,8.84,8.5,8.6
8.64,8.98,8.64,8.84
8.74,8.74,8.53,8.56
8.9,8.9,8.36,8.4
8.67,8.67,8.3,8.33
8.26,8.27,8.05,8.11
8.15,8.15,7.79,7.81
7.76,8,7.62,7.98
8.16,8.17,7.91,7.93
8.05,8.07,7.7,7.84
7.8,8.23,7.7,8.17
9,9,7.94,8
9,9,7.87,8.1
8.64,8.64,8.09,8.13
43.200001,43.200001,7.94,7.97
8.19,8.19,7.81,7.93
8.39,8.39,7.91,7.93
8.2,8.2,7.83,7.91
7.92,8.11,7.92,8.02
8.02,8.08,7.82,7.86
7.9,8.09,7.9,7.98
8,8.17,7.96,8
8,8.15,7.95,7.96
8,8.16,7.95,8.09
8.18,8.44,8.13,8.26
8.61,8.7,8.4,8.65
9.4,9.4,8.65,8.69
8.79,8.79,8.48,8.54
9.4,9.4,8.31,8.36
9.4,9.4,8.32,8.56
8.31,8.67,8.31,8.59
9,9,8.4,8.45
8.57,8.85,8.46,8.81
8.79,8.9,8.6,8.66
10,10,8.72,8.79
8.98,8.98,8.6,8.78
8.88,8.95,8.72,8.83
9.1,9.19,8.92,8.96
9.59,9.59,8.34,8.82
9.4,9.4,8.8,8.86
9.19,9.4,8.88,9.32
9.58,9.66,9.23,9.28
9.6,9.6,9.28,9.39
9.8,9.8,8.8,8.97
8.87,9.05,8.87,8.94
9.5,9.5,8.85,8.96
8.92,9.2,8.91,9.16
9.1,9.4,9.1,9.27
9.21,9.38,9,9.1
9.15,9.38,9.07,9.33
9.4,9.4,9.12,9.17
9.3,9.31,9.01,9.2
9.26,9.26,9.01,9.1
9.15,9.25,9.1,9.13
9.02,9.19,9,9.12
9.18,9.4,9.18,9.34
9.44,10.19,9.2,10.08
10.36,10.95,10.21,10.37
10.5,10.6,10.1,10.51
10.7,10.8,10.33,10.49
10.6,10.89,10.26,10.46
10.01,10.37,9.6,10.03
10,10.34,10,10.13
10.3,10.43,10.15,10.2
10.26,10.4,9.81,9.91
10.19,10.19,9.93,10.13
9.95,9.99,9.6,9.92
9.65,10.85,9.62,10.35
10,11.14,10,10.37
10.58,10.92,10.4,10.83
10.92,11.15,10.54,10.6
10.59,10.66,10.25,10.31
10.31,10.44,10.05,10.38
10.4,10.48,10.14,10.2
10.98,10.98,10.1,10.16
10.3,10.38,10.12,10.18
10.35,10.35,9.8,9.9
9.8,9.92,9.72,9.79
9.9,10.34,9.9,9.95
10.39,10.39,9.82,9.9
9.99,9.99,9.73,9.76
9.74,9.98,9.71,9.74
9.94,9.98,9.62,9.69
9.8,9.88,9.6,9.63
9.7,11.56,9.66,11.56
11.98,11.98,10.71,10.83
12.2,13,10.92,12.86
13.15,13.9,12.55,12.74
14,14,12.02,12.29
12.45,13.45,12.4,12.85
13.05,13.56,12.5,13.02
15.35,15.35,13.62,14.99
15.4,15.4,14.16,14.55
14.69,14.97,14.36,14.86
14.94,15.8,14.46,14.7
14.8,15.2,14.32,15
15.2,15.46,14.78,14.89
14.98,15.09,14.5,14.62
14.65,14.84,14.4,14.69
14.89,15,14.61,14.68
14.51,15.98,14.51,15.66
15.96,15.98,15.02,15.14
15.22,16.48,14.87,16.18
16.4,16.76,16.1,16.32
16.540001,16.559999,16,16.07
16.32,16.33,15.74,16.01
16.200001,16.58,15.82,16.459999
16.6,16.65,15.5,15.63
15.5,15.9,15.34,15.53
15.76,15.79,15.05,15.38
15.57,15.92,15.35,15.49
15.58,16.049999,15,15.63
15.74,15.86,15.35,15.44
15.46,15.6,15.02,15.21
15.7,16.26,15.05,15.15
15.4,15.4,14.6,14.89
15.38,16.1,14.73,14.85
15.1,15.17,14.68,14.81
15.42,15.42,15,15.25
14.93,15.58,14.9,15.18
15.5,15.5,14.13,14.31
14.7,14.8,14.4,14.57
14.68,15.1,14.65,15.03
15.4,15.4,14.84,15.22
15.38,15.38,14.6,14.73
14.99,15.09,14.77,14.97
15.8,17.48,14.4,14.92
15.19,15.6,14.9,15.08
15,15.2,14.6,14.77
14.98,14.98,14.42,14.52
14.7,14.94,14.37,14.45
14.97,14.97,14.07,14.18
14.2,14.55,14.03,14.22
14.56,14.56,13.94,14.01
15.24,15.24,13.86,14
14.92,14.92,13.24,13.31
13.22,13.4,12.82,13.24
13.64,14,13.22,13.82
13.92,13.92,13.2,13.22
13.26,13.57,12.82,13.02
13.02,13.56,12.9,13.03
12.65,13.29,12.65,13.13
13.1,13.8,12.94,13.61
13.5,13.69,13.2,13.6
13.22,14,13.22,13.97
13.97,14.46,13.84,14.35
14.45,14.74,14.25,14.35
14.25,14.76,14.15,14.66
14.8,15.38,14.76,14.96
15,15.77,15,15.65
15.72,15.74,15.13,15.27
15.3,15.45,15.14,15.33
15.52,15.68,15.39,15.63
15.94,16.4,15.7,16.33
16.49,17,16.200001,16.92
17.190001,17.190001,16.27,16.51
16.4,16.780001,16.24,16.610001
16.75,17.200001,16.75,17.059999
17.200001,17.469999,16.41,16.780001
17.799999,17.799999,15.85,16.110001
16.299999,16.35,15.41,15.62
15.7,15.82,14.82,14.99
15.49,15.49,14.8,14.88
14.93,15.15,14.72,15.04
15.6,15.6,14.82,14.88
14.87,15.4,14.7,15.13
15.36,15.42,14.73,14.86
14.9,15.15,14.72,14.8
14.84,15,14.72,14.95
15.3,15.36,14.6,14.7
14.9,15.12,14.8,14.9
14.9,14.99,14.65,14.73
14.92,14.94,14.44,14.58
14.7,14.77,14.4,14.46
14.4,15.36,14.35,14.41
14.56,14.76,14.31,14.4
14.69,15.06,14.6,14.93
15.04,15.2,14.72,14.88
14.62,14.9,14.32,14.38
14.42,14.65,14.38,14.44
14.6,14.65,14.38,14.58
14.74,17.18,14.48,16.35
16.5,16.549999,15.42,15.54
15.7,15.7,14.86,15.26
15.96,16.5,15.68,16.219999
16.559999,17,16.34,16.469999
16.6,16.74,16.41,16.65
16.700001,17.16,16.51,16.73
16.799999,17.200001,16.799999,17.129999
17.35,19.4,17,19.16
20.209999,23,20.01,23
24.540001,27.4,23.4,23.57
23.43,24,21.52,21.879999
22,24,21,23.629999
24,24.200001,23.6,23.940001
24.040001,24.18,22.799999,23
23.4,23.4,22.42,22.73
22.99,23.360001,22.6,22.77
23,23.549999,22.809999,23.02
23,24.66,22.700001,24.4
24.74,24.799999,24.15,24.42
24.6,25.190001,24.24,24.9
25.1,25.5,24.85,25.309999
25.200001,29.559999,25.200001,26.440001
26.799999,27.4,26.4,27.08
27.360001,27.5,26.4,26.5
26.799999,26.9,26.299999,26.530001
30.639999,30.639999,26.799999,27.43
27.799999,28.6,27,27.379999
27.799999,27.799999,27,27.129999
27.379999,27.799999,27.379999,27.5
27.700001,30.5,27.6,30.059999
30.540001,30.98,28.4,28.709999
28.6,29.719999,28.200001,28.52
28.73,28.790001,27.639999,28.1
28.379999,29.1,28.049999,28.950001
29.299999,30.110001,28.9,29.120001
29.34,29.34,28.02,28.370001
28,29.1,27.82,27.969999
28.23,30,27.969999,28.370001
28.639999,34,28.6,32.169998
32.799999,33.400002,31,31.49
33,33,29.84,30.83
31.6,35.16,31.139999,33.740002
34,34.959999,30.23,33.619999
33.799999,34.200001,32,33.189999
33.779999,33.990002,30.6,31.959999
32.25,34.349998,31.98,33.34
33.400002,35.860001,32.43,34.150002
34,35.599998,33.599998,35.080002
35.5,35.599998,32.599998,32.939999
32.799999,32.799999,27.34,27.799999
28,29.48,27,28.870001
29.15,30,28,28.530001
28.700001,29.200001,27.620001,28.139999
28.379999,29.959999,28.379999,28.67
28.85,31.799999,28.85,31.48
31.74,31.74,30.219999,30.639999
30.6,31.34,30.02,30.32
30.440001,30.52,29.4,30.24
30.360001,30.780001,30.01,30.17
30.200001,30.639999,29.700001,30.01
30.219999,30.280001,29.42,29.67
29.780001,29.799999,28.530001,28.74
28.780001,28.99,27.48,28.360001
28.77,28.77,27.200001,27.389999
27.33,27.66,26.799999,27.27
27.440001,28.1,27,27.16
27.280001,28.32,27.200001,27.790001
27.9,28.1,26.83,27.85
28.25,28.450001,27.799999,27.959999
28.129999,29.27,28,28.23
28.389999,28.469999,27.4,27.57
27.83,27.9,27.200001,27.360001
27.51,28.549999,27.51,28.110001
28.35,28.35,27.200001,27.52
27.620001,27.65,27.200001,27.26
27.389999,27.440001,26.85,27.16
27.43,27.43,26.700001,26.83
27.15,27.690001,26.41,26.790001
26.4,26.4,24.43,26.08
26.48,27.719999,26,27.33
27.559999,27.559999,26.01,26.200001
26.280001,26.57,26,26.41
26.299999,27.200001,26.200001,26.469999
26.4,26.450001,24.799999,25.620001
25.799999,25.879999,25.200001,25.379999
25.530001,26.6,25.530001,26.08
26.700001,27.84,26.33,27.559999
27.77,29.34,27.77,28.74
29,29.559999,28.200001,28.469999
28.68,30.639999,28.32,29.73
29.799999,31.6,29.700001,31.389999
31.6,33.48,31.4,33.189999
33.400002,34.110001,33.07,33.389999
33.799999,34,32.200001,32.799999
33,33.150002,32.25,32.43
32.400002,32.799999,31.209999,31.709999
31.6,32.360001,31.200001,31.83
31.200001,33.48,31.200001,32.75
32.82,33.330002,31.799999,32.189999
32,33.18,32,32.900002
166,166,31.68,32.599998
32.799999,32.799999,31.41,31.76
31.940001,32.799999,31.76,32.610001
32.779999,33.66,32.400002,32.66
32.900002,33.57,32.639999,32.939999
32,32.400002,30.01,31.030001
31.1,31.360001,30.030001,30.73
31.360001,32.599998,31,31.969999
32.400002,32.990002,30.5,31.209999
31.200001,31.200001,29.65,30.190001
30.57,31.35,30.57,31.1
31.200001,31.6,30.5,30.74
30.83,31.5,30.4,31.209999
30.799999,30.889999,29.860001,30.049999
28.4,29.99,28.4,29.16
28.450001,29.200001,27.5,27.719999
27.4,30.309999,27.25,28.709999
27.9,29.5,26.299999,29.040001
30,30,25.83,26.27
22,24.6,21.120001,22.07
21.01,25,21.01,24.41
26,27.5,25.66,26.5
27.959999,30.98,23.049999,26.49
26.58,26.58,24.030001,24.92
24,29.6,23.299999,25.969999
24.799999,26.299999,24.780001,25.07
25.57,25.9,24.74,24.889999
25.6,26.84,25.200001,25.309999
24.879999,25.68,23.51,23.709999
23.4,23.4,21.18,21.530001
21.959999,22.84,21.209999,21.309999
21.950001,22.4,21.5,22.09
22.99,23.200001,22,22.24
21.99,22.4,21.6,22.139999
22.959999,23.299999,22.6,23.08
23.299999,24.4,23.01,24.030001
23.6,24.4,23.6,23.99
24.379999,24.959999,23.99,24.290001
24.200001,24.799999,22.610001,23.08
22.5,23.290001,22.5,23.040001
25.959999,25.959999,22.73,23
23.59,23.59,23,23.040001
23.030001,23.299999,22.610001,23.190001
23.190001,24.33,23.02,23.75
23.780001,25.1,23.4,24.92
24.92,25.799999,23.620001,24.01
23.77,24.360001,23.040001,23.299999
23.4,23.4,22.83,23.07
23.360001,24.08,23.27,23.82
24.09,25,24.01,24.790001
24.75,25.6,24.52,25.33
25.200001,27,24.85,25.969999
26.02,26.200001,25.66,25.98
25.700001,26.379999,25.700001,25.879999
24.780001,26,21.450001,25.299999
25.379999,25.4,24.52,25.27
25.42,26.4,24.450001,24.780001
24.799999,25.559999,23.4,23.75
22.5,24.49,22.5,24.280001
23.219999,24.780001,23.219999,24.09
23.799999,24.790001,23.700001,24.200001
24.700001,26.059999,24.700001,25.040001
25.4,25.99,25.299999,25.73
25.940001,26.1,25.65,25.91
26.540001,26.540001,25.799999,25.93
23.59,26.110001,23.59,26
26.200001,26.200001,22.32,25.66
26.18,26.200001,25.700001,25.879999
26.15,26.15,25.4,25.76
24.030001,25.98,24.030001,25.879999
25.799999,25.940001,25.42,25.59
25.6,26.09,25.41,25.559999
26,26,25.360001,25.639999
25.889999,25.940001,25.459999,25.6
25.4,25.77,25,25.129999
25.32,25.5,25.049999,25.41
25.48,25.48,24.83,25.040001
24.450001,25.32,24.450001,24.969999
25.299999,25.959999,25.030001,25.33
25.450001,25.92,25.200001,25.32
25.59,25.59,25,25.129999
25.48,25.58,24.99,25.360001
24.559999,25.290001,24.209999,24.690001
24.799999,25.1,24.1,24.370001
24.780001,24.780001,23.799999,23.98
24.200001,24.299999,23.799999,23.969999
24.200001,24.200001,22.82,23.23
23.530001,23.9,23.16,23.360001
23.57,23.57,23,23.15
22.799999,23,21.9,22.01
22.1,22.58,21.85,22.5
22.73,22.73,22.1,22.17
23.799999,23.799999,22,22.24
22.700001,23.049999,22.5,22.84
23,24,23,23.67
23.98,24.16,23.370001,23.76
24.18,24.32,23.799999,24
24.200001,24.889999,24.200001,24.73
25.6,25.959999,24.799999,25.01
25.690001,25.690001,24.700001,24.940001
24.799999,25.049999,24.5,24.67
24.4,25.08,24.4,24.6
25.299999,25.299999,24.01,24.190001
24.59,24.59,23.82,23.940001
24.200001,24.200001,23.66,24.030001
24.190001,28.08,24.190001,27.280001
27.4,27.6,25.85,26
26,26.07,25.52,25.82
26.18,26.690001,25.879999,26.35
26.559999,26.74,25.799999,25.84
26,26,25.5,25.629999
26,26.5,25.700001,26.09
26.200001,26.950001,25.709999,25.889999
26.200001,26.200001,25.6,25.67
26.08,26.08,25.65,25.77
25.98,26,25.4,25.530001
26,26,25.299999,25.389999
25.799999,26.059999,25.41,25.93
25.889999,26.540001,25.709999,26.389999
26.59,27.450001,26.219999,26.639999
26.65,27.92,26.4,27.639999
28,29,27.799999,28.690001
28.799999,29.4,28.76,29.219999
29.4,31.98,29.200001,31.219999
31.48,33.110001,30.99,31.459999
33,33,30.01,30.190001
30.41,30.799999,28.91,29.4
29,31.98,28.030001,30.42
30.75,33.799999,30.5,30.91
29.5,30.879999,29.5,30.59
30.799999,30.950001,29.99,30.32
30.4,30.799999,30.02,30.620001
31,31,28.9,29.1
29.200001,29.700001,28,28.15
28.6,29.08,28.559999,28.92
29.34,29.34,28.42,28.610001
28.790001,31.6,28.43,30.559999
30.799999,30.98,29.02,30.75
30.4,30.860001,30.030001,30.200001
30.4,30.959999,30,30.76
30.98,31.08,30,30.209999
33,33,30.049999,30.450001
31.059999,31.799999,30.620001,31.6
31.799999,31.799999,31.1,31.700001
32,32,31.6,31.66
32,32,30.719999,30.84
31.16,31.16,30.6,30.700001
31.059999,31.190001,30.73,30.809999
31.26,32.220001,30.91,31.860001
32.779999,32.779999,31.42,31.84
32.200001,32.200001,30.799999,31
30.620001,30.9,30.200001,30.299999
30.780001,31.98,30.610001,31.67
32.169998,32.400002,31.02,31.370001
31.76,33,31.6,32.73
33.200001,34.68,33.200001,34.240002
34.5,34.759998,32.799999,33.240002
33.560001,35.740002,33.200001,35.41
35.790001,38.98,35.610001,37.970001
37.43,38.740002,35.02,35.540001
37,41.880001,37,37.720001
38.02,38.290001,36.84,37.02
38.970001,38.970001,35.130001,36.369999
36.580002,36.740002,35.509998,35.75
35.919998,36.990002,35.799999,36.130001
36.400002,36.400002,35.240002,35.330002
36,36,34.709999,35.580002
35.889999,36.349998,34.799999,35.029999
34.400002,35.959999,30,35.490002
35.490002,35.490002,33.599998,33.799999
33.799999,35.389999,33.799999,34.009998
34.57,34.990002,34.299999,34.860001
35.599998,35.599998,34.419998,34.91
35.400002,38,35.400002,37.759998
37.98,38.52,36.220001,36.68
36.799999,37.220001,32.310001,37.099998
37.299999,37.700001,36.5,37.049999
37.09,37.369999,36.220001,36.400002
37,37.580002,36.41,36.560001
37,37.400002,36.599998,37.040001
37,38.200001,37,38.040001
38.220001,38.400002,37.400002,37.939999
37.990002,37.990002,35.509998,36.849998
36.82,38,35.400002,37.029999
36.130001,38.380001,36.130001,38.02
38.34,39,37.900002,38.419998
38.099998,38.580002,36.799999,37.59
37.220001,37.639999,35.619999,36.27
36,36.639999,34,35.130001
35.34,38.400002,35.299999,37.790001
38.599998,40.200001,37.23,39.349998
40.299999,41.599998,39.220001,39.709999
39.959999,40.400002,38.700001,39.130001
39.34,39.34,37.619999,38.209999
38.66,41.93,37.799999,40.880001
41,41,39.400002,39.740002
40.099998,41.599998,39.810001,41.299999
41.700001,41.700001,40.650002,41.029999
41.48,42,40.810001,41.209999
41.799999,41.799999,39.52,40.889999
41,43.779999,40.400002,43.049999
43.400002,45.27,42.799999,44.919998
45.18,48,44.200001,45
45,45.889999,44.049999,44.669998
41.110001,46.560001,41.110001,45.919998
46.5,46.799999,45.400002,46.209999
45.799999,46.5,44.599998,45.040001
45.040001,46.389999,44.419998,46.130001
46.400002,47.299999,45.610001,46.27
46,46.400002,45.400002,46.189999
46,47,45.400002,46.380001
46.380001,46.380001,43.599998,44.099998
44.799999,45.400002,43.799999,44.009998
46.400002,47.169998,44.119999,45.91
46.200001,46.599998,45.200001,46.279999
46,46.599998,45,45.599998
45.599998,46.299999,44.450001,45.73
46.259998,47,45.02,45.240002
45.740002,51.299999,45.740002,48.419998
47.799999,47.799999,44.599998,45.919998
46.009998,46.84,45.43,45.689999
46.959999,46.970001,45.400002,45.619999
46.139999,46.490002,45.810001,46.310001
48.400002,48.400002,47,47.330002
47.799999,49.57,47.529999,49.18
47,51,47,50.259998
51.189999,52.799999,49.799999,51.48
51.990002,52.599998,50.93,52.209999
52,53.950001,51.91,52.07
52.57,53.439999,50,51.330002
51.98,53.400002,48.41,48.959999
49.98,50.68,48.299999,48.639999
48.759998,49.110001,47.599998,48.34
48.970001,49.139999,48,48.049999
48.580002,48.580002,46.57,46.880001
46.400002,47.52,46.400002,47.360001
47.599998,47.599998,45.810001,46.59
46.900002,47.48,46.209999,46.360001
46.599998,46.619999,45.009998,45.349998
45.700001,47.040001,44.610001,46.029999
46.599998,48.349998,46.049999,47.52
47.400002,47.959999,47,47.630001
47.630001,48.139999,47.200001,47.439999
47.860001,48.799999,46.610001,47.220001
47.759998,47.779999,46.740002,47.060001
47.400002,47.990002,46.5,46.860001
47.560001,47.560001,45.799999,45.91
46.279999,46.279999,45.200001,45.599998
46.139999,46.139999,44.82,45.470001
45.919998,45.919998,45.099998,45.299999
45,45.599998,44.59,45.279999
44.799999,45.200001,43.200001,44.630001
45.200001,46.799999,45.200001,46.310001
46.400002,46.990002,45.299999,45.799999
46.209999,47.900002,45.799999,47.360001
48,48.84,47.220001,47.740002
47.98,49.990002,47.41,49.240002
49.869999,49.869999,48,48.220001
48,48.98,47.009998,48.049999
47.400002,48.509998,46.099998,47.220001
45.099998,47.02,45.099998,46.02
46.57,47,45.860001,46.91
46.799999,46.799999,46,46.18
46,46.57,45.599998,46.189999
47.200001,52.599998,47.200001,48.529999
48.73,49.189999,47.560001,47.950001
48.299999,48.450001,47.200001,48
47.98,48.189999,47.099998,47.549999
47.580002,47.580002,46.080002,46.400002
46.560001,47.799999,46,46.689999
47,47.68,46.200001,46.470001
46.48,46.48,45.23,45.52
46.400002,46.400002,43.790001,44.290001
44.400002,44.779999,43.66,44.34
44.740002,45.279999,43.700001,44.009998
43.959999,44.389999,43.259998,44.029999
44.799999,45.150002,44,45.009998
45.139999,45.360001,44.099998,44.830002
44.599998,45.200001,44.220001,45.009998
45.009998,45.16,43.599998,44.130001
44.400002,45.299999,43.93,44.950001
45.18,45.599998,44.099998,44.330002
44.900002,48.299999,44.330002,47.950001
48,48,47.02,47.740002
47.400002,47.400002,45.599998,45.619999
46.400002,47.049999,45.220001,46.490002
47.799999,48.400002,45.41,45.540001
45.98,46.799999,45.84,46.41
46.799999,48.400002,46.490002,47.139999
47.389999,47.48,45.799999,46.419998
46.560001,47,45.919998,46.290001
45.619999,46.560001,45.619999,46
46.27,47.360001,45.82,45.990002
46.380001,46.599998,45.779999,46.41
46.98,47.200001,45.759998,46.07
46.349998,47.27,46.189999,47.049999
47.48,47.560001,46.799999,47.049999
47,47.18,46.450001,46.830002
47.099998,48.400002,46.84,48.23
48.599998,49.580002,47.799999,48.049999
48.5,48.799999,47.919998,48.099998
48.200001,48.98,47.73,48.68
48.68,48.889999,47.099998,47.490002
47.400002,48.900002,46.799999,48.66
48.799999,50,47.599998,49.349998
48.98,50.369999,48,49.790001
49.049999,50.200001,46,48.77
48.77,50.990002,48.43,48.880001
49.380001,51.299999,48.919998,50.77
52,52,49.23,49.959999
50.299999,53.049999,50.299999,52.619999
53.009998,54.200001,53.009998,53.57
50.009998,54.16,50.009998,53.59
54,54.689999,53.07,53.32
53.599998,54.380001,51.93,52.240002
52.200001,52.220001,49.810001,50.349998
50.599998,52.16,50.41,50.599998
52.299999,52.299999,50.400002,50.57
50.599998,51.299999,49.220001,49.52
49.990002,50.18,49.599998,49.950001
49.599998,50.25,49.400002,49.950001
50,51.299999,49.599998,50.91
51.400002,54,51.200001,53.560001
54.139999,54.139999,52,52.529999
48.529999,54.400002,48.529999,52.580002
52.98,54,52.669998,53.59
54,56,53.950001,55.32
56,57,55.110001,55.779999
57,57,52.450001,55.689999
55.599998,55.599998,52.970001,53.220001
53.619999,54.080002,51.220001,51.970001
52.220001,52.990002,51.049999,52.299999
52.279999,52.599998,51.799999,51.950001
52.200001,52.84,51.599998,51.950001
52,52.77,51.799999,52.310001
52.34,52.779999,52,52.09
52.740002,52.849998,52.080002,52.529999
52.200001,53,52.009998,52.549999
52.779999,52.779999,52.049999,52.310001
53.799999,53.799999,51,51.389999
51.799999,52.400002,49.02,49.970001
50.599998,50.950001,49.009998,49.540001
49.599998,50.18,48,49.080002
48.599998,50,48.599998,49.740002
49.790001,50.099998,48.709999,49.919998
50.200001,50.200001,49.799999,49.919998
50.400002,50.400002,49.650002,49.93
50.02,51,49.990002,50.189999
50.299999,52.18,49.43,51.43
51,52.779999,51,51.84
52.380001,52.380001,50.900002,52.009998
52,52.779999,52,52.59
52.400002,53.779999,51.799999,53.419998
53.700001,54.400002,53.400002,54.209999
54.060001,54.889999,53.82,54.509998
54.400002,54.799999,53.619999,54.029999
50.529999,54.59,50.529999,54.200001
50.650002,54.400002,50.650002,53.34
53,54.130001,53,53.740002
53.529999,56.599998,52.82,56.049999
56.400002,58.490002,54.200001,57.290001
57.700001,57.799999,54.07,54.66
54.009998,55.799999,52.810001,53.509998
57.759998,57.950001,53.509998,54.779999
55.759998,56.700001,54.610001,55.77
56.98,56.98,54.5,54.849998
55.200001,55.34,51.799999,52.720001
55,55,52.299999,53.16
53.139999,53.389999,52.099998,52.310001
